,down,drive,pass att,pass yds,play,ptdiff,quarter,rush att,rush yds,team,togo,week,year
20592,1,3964,1,0,29387,-15,Q3,0,0,DET,10,5,2009
20593,1,3965,1,0,29388,-3,Q3,0,0,DAL,10,2,2009
20594,2,3965,0,0,29389,-3,Q3,1,56,DAL,10,2,2009
20595,1,3965,0,0,29390,-3,Q3,1,10,DAL,10,2,2009
20596,1,3965,0,0,29391,-3,Q3,1,15,DAL,10,2,2009
20597,1,3965,0,0,29392,-3,Q3,1,-1,DAL,2,2,2009
20598,2,3965,1,0,29393,-3,Q3,0,0,DAL,3,2,2009
20599,3,3965,0,0,29394,-3,Q3,1,3,DAL,3,2,2009
20600,1,3966,0,0,29396,26,Q3,1,0,TEN,10,14,2009
20601,2,3966,1,5,29397,26,Q3,0,0,TEN,10,14,2009
20602,3,3966,0,0,29398,26,Q3,1,2,TEN,5,14,2009
20603,4,3966,1,7,29399,26,Q3,0,0,TEN,3,14,2009
20604,1,3966,0,0,29400,26,Q3,1,2,TEN,9,14,2009
20605,2,3966,1,4,29401,26,Q3,0,0,TEN,7,14,2009
20606,3,3966,0,0,29402,26,Q3,1,3,TEN,3,14,2009
20607,1,3967,1,0,29404,-3,Q3,0,0,DAL,10,11,2009
20608,2,3967,0,0,29405,-3,Q3,1,3,DAL,10,11,2009
20609,3,3967,1,0,29406,-3,Q3,0,0,DAL,7,11,2009
20610,1,3968,0,0,29408,-3,Q3,1,7,NYG,10,7,2009
20611,2,3968,0,0,29409,-3,Q3,1,1,NYG,3,7,2009
20612,3,3968,1,0,29411,-3,Q3,0,0,NYG,7,7,2009
20613,1,3969,1,8,29413,21,Q3,0,0,DAL,20,15,2009
20614,2,3969,1,13,29414,21,Q3,0,0,DAL,12,15,2009
20615,1,3969,0,0,29415,21,Q3,1,2,DAL,10,15,2009
20616,2,3969,1,3,29416,21,Q3,0,0,DAL,8,15,2009
20617,3,3969,0,0,29417,21,Q3,1,7,DAL,5,15,2009
20618,1,3969,1,0,29418,21,Q3,0,0,DAL,10,15,2009
20619,2,3969,0,0,29419,21,Q3,1,-1,DAL,10,15,2009
20620,3,3969,1,9,29420,21,Q3,0,0,DAL,11,15,2009
20621,1,3970,1,8,29422,1,Q3,0,0,CHI,10,14,2009
20622,2,3970,0,0,29423,1,Q3,1,3,CHI,2,14,2009
20623,1,3970,0,0,29424,1,Q3,1,2,CHI,10,14,2009
20624,2,3970,1,7,29426,1,Q3,0,0,CHI,8,14,2009
20625,3,3970,1,6,29427,1,Q3,0,0,CHI,1,14,2009
20626,1,3970,0,0,29428,1,Q3,1,4,CHI,10,14,2009
20627,2,3970,1,5,29429,1,Q3,0,0,CHI,6,14,2009
20628,3,3970,0,0,29430,1,Q3,1,0,CHI,1,14,2009
20629,1,3971,0,0,29432,-3,Q3,1,4,DAL,10,9,2009
20630,2,3971,1,6,29433,-3,Q3,0,0,DAL,6,9,2009
20631,1,3971,0,0,29434,-3,Q3,1,6,DAL,10,9,2009
20632,2,3971,1,11,29435,-3,Q3,0,0,DAL,4,9,2009
20633,1,3971,1,3,29436,-3,Q3,0,0,DAL,10,9,2009
20634,2,3971,1,0,29437,-3,Q3,0,0,DAL,7,9,2009
20635,1,3972,0,0,29441,5,Q3,1,5,BUF,10,7,2009
20636,2,3972,1,4,29442,5,Q3,0,0,BUF,5,7,2009
20637,3,3972,0,0,29443,5,Q3,1,2,BUF,1,7,2009
20638,1,3972,0,0,29444,5,Q3,1,2,BUF,10,7,2009
20639,2,3972,0,0,29445,5,Q3,1,2,BUF,8,7,2009
20640,3,3972,1,0,29446,5,Q3,0,0,BUF,6,7,2009
20641,1,3973,0,0,29448,-10,Q3,1,5,DET,10,17,2009
20642,2,3973,0,0,29449,-10,Q3,1,0,DET,5,17,2009
20643,3,3973,1,9,29450,-10,Q3,0,0,DET,5,17,2009
20644,1,3973,1,19,29451,-10,Q3,0,0,DET,10,17,2009
20645,1,3973,1,8,29452,-10,Q3,0,0,DET,10,17,2009
20646,2,3973,0,0,29453,-10,Q3,1,0,DET,2,17,2009
20647,3,3973,1,1,29454,-10,Q3,0,0,DET,2,17,2009
20648,1,3974,1,0,29457,-3,Q3,0,0,KC,10,6,2009
20649,2,3974,1,8,29458,-3,Q3,0,0,KC,10,6,2009
20650,3,3974,1,20,29459,-3,Q3,0,0,KC,2,6,2009
20651,1,3974,0,0,29460,-3,Q3,1,2,KC,10,6,2009
20652,2,3974,1,16,29461,-3,Q3,0,0,KC,8,6,2009
20653,1,3974,0,0,29462,-3,Q3,1,1,KC,10,6,2009
20654,2,3974,0,0,29463,-3,Q3,1,4,KC,9,6,2009
20655,1,3975,0,0,29466,-4,Q3,1,0,PIT,10,12,2009
20656,2,3975,1,22,29467,-4,Q3,0,0,PIT,10,12,2009
20657,1,3975,1,0,29468,-4,Q3,0,0,PIT,10,12,2009
20658,2,3975,1,0,29469,-4,Q3,0,0,PIT,10,12,2009
20659,3,3975,1,0,29470,-4,Q3,0,0,PIT,10,12,2009
20660,1,3976,0,0,29472,25,Q3,1,3,IND,10,4,2009
20661,2,3976,1,5,29473,25,Q3,0,0,IND,7,4,2009
20662,3,3976,1,5,29474,25,Q3,0,0,IND,2,4,2009
20663,1,3976,1,0,29475,25,Q3,0,0,IND,10,4,2009
20664,2,3976,0,0,29476,25,Q3,1,1,IND,10,4,2009
20665,3,3976,1,0,29477,25,Q3,0,0,IND,9,4,2009
20666,1,3977,0,0,29478,-17,Q3,1,5,OAK,10,3,2009
20667,2,3977,0,0,29479,-17,Q3,1,5,OAK,5,3,2009
20668,1,3978,0,0,29481,-10,Q3,1,35,NO,10,7,2009
20669,1,3978,0,0,29482,-10,Q3,1,5,NO,10,7,2009
20670,2,3978,0,0,29483,-10,Q3,1,13,NO,5,7,2009
20671,1,3978,0,0,29484,-10,Q3,1,6,NO,10,7,2009
20672,2,3978,1,11,29485,-10,Q3,0,0,NO,4,7,2009
20673,1,3978,0,0,29486,-10,Q3,1,2,NO,10,7,2009
20674,2,3978,1,0,29487,-10,Q3,0,0,NO,8,7,2009
20675,3,3978,1,10,29488,-10,Q3,0,0,NO,8,7,2009
20676,1,3979,0,0,29490,-21,Q3,1,0,STL,10,5,2009
20677,2,3979,1,3,29491,-21,Q3,0,0,STL,10,5,2009
20678,1,3979,1,4,29493,-21,Q3,0,0,STL,10,5,2009
20679,2,3979,1,7,29494,-21,Q3,0,0,STL,6,5,2009
20680,1,3979,0,0,29495,-21,Q3,1,2,STL,10,5,2009
20681,2,3979,1,0,29496,-21,Q3,0,0,STL,8,5,2009
20682,3,3979,1,14,29497,-21,Q3,0,0,STL,8,5,2009
20683,1,3979,1,0,29498,-21,Q3,0,0,STL,10,5,2009
20684,2,3979,0,0,29499,-21,Q3,1,15,STL,10,5,2009
20685,1,3979,1,14,29500,-21,Q3,0,0,STL,10,5,2009
20686,1,3979,0,0,29501,-21,Q3,1,1,STL,10,5,2009
20687,2,3979,1,3,29502,-21,Q3,0,0,STL,9,5,2009
20688,3,3979,1,0,29505,-21,Q4,0,0,STL,6,5,2009
20689,4,3979,1,0,29506,-21,Q4,0,0,STL,6,5,2009
20690,1,3980,1,5,29507,13,Q3,0,0,DAL,10,1,2009
20691,2,3980,0,0,29508,13,Q3,1,3,DAL,5,1,2009
20692,3,3980,1,18,29509,13,Q3,0,0,DAL,2,1,2009
20693,1,3980,1,0,29510,13,Q3,0,0,DAL,10,1,2009
20694,2,3980,1,0,29511,13,Q3,0,0,DAL,10,1,2009
20695,3,3980,1,0,29512,13,Q3,0,0,DAL,10,1,2009
20696,1,3981,0,0,29515,-20,Q3,1,9,CLE,10,13,2009
20697,3,3981,1,0,29517,-20,Q3,0,0,CLE,5,13,2009
20698,1,3982,1,12,29520,-11,Q3,0,0,GB,10,8,2009
20699,1,3982,1,42,29521,-11,Q3,0,0,GB,10,8,2009
20700,1,3982,1,5,29522,-11,Q3,0,0,GB,10,8,2009
20701,2,3982,1,14,29523,-11,Q3,0,0,GB,5,8,2009
20702,1,3982,1,5,29524,-11,Q3,0,0,GB,10,8,2009
20703,2,3982,0,0,29525,-11,Q3,1,1,GB,5,8,2009
20704,3,3982,1,5,29526,-11,Q3,0,0,GB,4,8,2009
20705,1,3983,1,0,29528,-14,Q3,0,0,SEA,10,6,2009
20706,3,3983,1,0,29530,-14,Q3,0,0,SEA,17,6,2009
20707,1,3984,0,0,29532,4,Q3,1,4,BUF,10,1,2009
20708,2,3984,0,0,29533,4,Q3,1,5,BUF,6,1,2009
20709,3,3984,1,27,29534,4,Q3,0,0,BUF,1,1,2009
20710,1,3984,0,0,29535,4,Q3,1,-4,BUF,10,1,2009
20711,3,3984,1,16,29537,4,Q3,0,0,BUF,20,1,2009
20712,1,3985,0,0,29539,3,Q3,1,2,KC,10,10,2009
20713,1,3985,1,12,29541,3,Q3,0,0,KC,10,10,2009
20714,1,3985,0,0,29542,3,Q3,1,1,KC,10,10,2009
20715,2,3985,1,0,29543,3,Q3,0,0,KC,9,10,2009
20716,3,3985,1,0,29544,3,Q3,0,0,KC,9,10,2009
20717,3,3985,1,8,29545,3,Q3,0,0,KC,9,10,2009
20718,4,3985,1,0,29546,3,Q3,0,0,KC,1,10,2009
20719,1,3986,1,9,29547,-8,Q3,0,0,ATL,10,10,2009
20720,1,3986,0,0,29549,-8,Q3,1,6,ATL,10,10,2009
20721,2,3986,0,0,29550,-8,Q3,1,0,ATL,4,10,2009
20722,3,3986,1,19,29552,-8,Q3,0,0,ATL,14,10,2009
20723,1,3986,0,0,29554,-8,Q3,1,6,ATL,20,10,2009
20724,2,3986,1,10,29555,-8,Q3,0,0,ATL,14,10,2009
20725,3,3986,1,12,29556,-8,Q3,0,0,ATL,4,10,2009
20726,1,3986,0,0,29557,-8,Q3,1,9,ATL,10,10,2009
20727,2,3986,0,0,29559,-8,Q4,1,0,ATL,1,10,2009
20728,3,3986,0,0,29561,-8,Q4,1,0,ATL,1,10,2009
20729,4,3986,1,3,29562,-8,Q4,0,0,ATL,1,10,2009
20730,2,3987,1,2,29566,-34,Q3,0,0,JAC,17,5,2009
20731,3,3987,1,16,29567,-34,Q3,0,0,JAC,15,5,2009
20732,1,3987,1,28,29568,-34,Q3,0,0,JAC,10,5,2009
20733,1,3987,0,0,29569,-34,Q3,1,1,JAC,10,5,2009
20734,2,3987,1,7,29570,-34,Q3,0,0,JAC,9,5,2009
20735,3,3987,1,10,29572,-34,Q3,0,0,JAC,2,5,2009
20736,1,3987,1,12,29573,-34,Q3,0,0,JAC,10,5,2009
20737,1,3987,0,0,29574,-34,Q3,1,4,JAC,10,5,2009
20738,2,3987,1,5,29577,-34,Q4,0,0,JAC,11,5,2009
20739,1,3988,0,0,29580,-7,Q3,1,9,BUF,10,12,2009
20740,2,3988,1,10,29581,-7,Q3,0,0,BUF,1,12,2009
20741,2,3988,0,0,29583,-7,Q3,1,5,BUF,10,12,2009
20742,3,3988,0,0,29584,-7,Q3,1,6,BUF,5,12,2009
20743,1,3988,0,0,29585,-7,Q3,1,4,BUF,10,12,2009
20744,2,3988,0,0,29586,-7,Q3,1,5,BUF,6,12,2009
20745,3,3988,1,0,29587,-7,Q3,0,0,BUF,1,12,2009
20746,4,3988,0,0,29588,-7,Q3,1,8,BUF,1,12,2009
20747,1,3988,1,12,29589,-7,Q3,0,0,BUF,10,12,2009
20748,1,3988,0,0,29592,-7,Q4,1,5,BUF,10,12,2009
20749,2,3988,1,8,29593,-7,Q4,0,0,BUF,5,12,2009
20750,1,3988,0,0,29594,-7,Q4,1,3,BUF,3,12,2009
20751,1,3989,1,16,29597,-5,Q3,0,0,CHI,10,11,2009
20752,1,3989,0,0,29598,-5,Q3,1,7,CHI,10,11,2009
20753,2,3989,1,5,29599,-5,Q3,0,0,CHI,3,11,2009
20754,1,3989,1,9,29600,-5,Q3,0,0,CHI,10,11,2009
20755,2,3989,0,0,29601,-5,Q3,1,3,CHI,1,11,2009
20756,1,3989,1,15,29602,-5,Q3,0,0,CHI,10,11,2009
20757,1,3990,1,5,29605,-21,Q3,0,0,KC,10,13,2009
20758,2,3990,1,0,29606,-21,Q3,0,0,KC,5,13,2009
20759,3,3990,1,0,29607,-21,Q3,0,0,KC,5,13,2009
20760,1,3991,0,0,29609,17,Q3,1,2,HOU,10,16,2009
20761,2,3991,0,0,29610,17,Q3,1,7,HOU,8,16,2009
20762,3,3991,0,0,29611,17,Q3,1,1,HOU,1,16,2009
20763,1,3991,1,0,29612,17,Q3,0,0,HOU,10,16,2009
20764,2,3991,1,-2,29613,17,Q3,0,0,HOU,10,16,2009
20765,3,3991,1,0,29614,17,Q3,0,0,HOU,12,16,2009
20766,1,3992,1,0,29616,-17,Q3,0,0,BAL,10,9,2009
20767,2,3992,1,0,29617,-17,Q3,0,0,BAL,10,9,2009
20768,3,3992,1,0,29619,-17,Q3,0,0,BAL,20,9,2009
20769,1,3993,0,0,29621,7,Q3,1,4,CIN,10,16,2009
20770,2,3993,0,0,29622,7,Q3,1,5,CIN,6,16,2009
20771,3,3993,0,0,29623,7,Q3,1,2,CIN,1,16,2009
20772,1,3993,1,6,29625,7,Q3,0,0,CIN,15,16,2009
20773,2,3993,0,0,29626,7,Q3,1,6,CIN,9,16,2009
20774,3,3993,1,0,29627,7,Q3,0,0,CIN,3,16,2009
20775,1,3994,1,0,29630,12,Q3,0,0,SD,10,10,2009
20776,2,3994,0,0,29631,12,Q3,1,2,SD,10,10,2009
20777,3,3994,1,9,29632,12,Q3,0,0,SD,8,10,2009
20778,1,3994,0,0,29633,12,Q3,1,1,SD,10,10,2009
20779,2,3994,1,14,29634,12,Q3,0,0,SD,9,10,2009
20780,1,3994,0,0,29636,12,Q3,1,-2,SD,5,10,2009
20781,2,3994,1,5,29637,12,Q3,0,0,SD,7,10,2009
20782,1,3994,1,20,29639,12,Q3,0,0,SD,10,10,2009
20783,1,3995,0,0,29642,-20,Q3,1,-2,SEA,10,14,2009
20784,2,3995,1,6,29643,-20,Q3,0,0,SEA,12,14,2009
20785,1,3996,1,0,29647,-28,Q3,0,0,SF,10,5,2009
20786,2,3996,1,0,29648,-28,Q3,0,0,SF,10,5,2009
20787,3,3996,1,6,29649,-28,Q3,0,0,SF,10,5,2009
20788,1,3997,0,0,29651,-1,Q3,1,17,CAR,10,15,2009
20789,1,3997,0,0,29652,-1,Q3,1,1,CAR,10,15,2009
20790,2,3997,1,3,29653,-1,Q3,0,0,CAR,9,15,2009
20791,3,3997,1,0,29654,-1,Q3,0,0,CAR,6,15,2009
20792,1,3998,0,0,29656,-6,Q3,1,2,BUF,10,13,2009
20793,2,3998,1,0,29657,-6,Q3,0,0,BUF,8,13,2009
20794,3,3998,1,0,29658,-6,Q3,0,0,BUF,8,13,2009
20795,1,3999,0,0,29660,-12,Q3,1,3,NYJ,10,8,2009
20796,2,3999,1,10,29661,-12,Q3,0,0,NYJ,7,8,2009
20797,1,3999,0,0,29662,-12,Q3,1,3,NYJ,10,8,2009
20798,2,3999,1,12,29663,-12,Q3,0,0,NYJ,7,8,2009
20799,1,3999,0,0,29664,-12,Q3,1,1,NYJ,1,8,2009
20800,1,4000,1,7,29668,-17,Q3,0,0,TB,10,3,2009
20801,2,4000,0,0,29669,-17,Q3,1,3,TB,3,3,2009
20802,1,4000,1,0,29670,-17,Q3,0,0,TB,10,3,2009
20803,2,4000,1,0,29671,-17,Q3,0,0,TB,10,3,2009
20804,3,4000,1,0,29672,-17,Q3,0,0,TB,10,3,2009
20805,1,4001,1,11,29676,-24,Q3,0,0,PHI,5,17,2009
20806,2,4001,0,0,29678,-24,Q3,1,8,PHI,20,17,2009
20807,3,4001,1,2,29679,-24,Q3,0,0,PHI,12,17,2009
20808,1,4002,0,0,29682,14,Q3,1,5,SF,10,14,2009
20809,2,4002,0,0,29683,14,Q3,1,10,SF,5,14,2009
20810,1,4002,1,3,29684,14,Q3,0,0,SF,10,14,2009
20811,2,4002,1,0,29685,14,Q3,0,0,SF,7,14,2009
20812,1,4003,0,0,29686,27,Q3,1,8,JAC,10,4,2009
20813,2,4003,0,0,29687,27,Q3,1,13,JAC,2,4,2009
20814,1,4003,1,14,29688,27,Q3,0,0,JAC,10,4,2009
20815,1,4003,0,0,29689,27,Q3,1,3,JAC,10,4,2009
20816,2,4003,1,5,29690,27,Q3,0,0,JAC,7,4,2009
20817,3,4003,0,0,29691,27,Q3,1,-3,JAC,2,4,2009
20818,1,4004,0,0,29694,-20,Q3,1,9,KC,10,7,2009
20819,2,4004,0,0,29695,-20,Q3,1,5,KC,1,7,2009
20820,1,4004,1,20,29697,-20,Q3,0,0,KC,15,7,2009
20821,1,4004,1,0,29698,-20,Q3,0,0,KC,10,7,2009
20822,1,4005,0,0,29699,3,Q3,1,2,OAK,10,2,2009
20823,2,4005,0,0,29700,3,Q3,1,1,OAK,8,2,2009
20824,3,4005,1,0,29701,3,Q3,0,0,OAK,7,2,2009
20825,1,4006,0,0,29704,19,Q3,1,6,IND,15,5,2009
20826,2,4006,1,0,29705,19,Q3,0,0,IND,9,5,2009
20827,3,4006,1,4,29706,19,Q3,0,0,IND,9,5,2009
20828,1,4007,1,6,29708,11,Q3,0,0,CHI,10,4,2009
20829,2,4007,0,0,29709,11,Q3,1,5,CHI,4,4,2009
20830,1,4007,0,0,29710,11,Q3,1,4,CHI,8,4,2009
20831,2,4007,0,0,29711,11,Q3,1,3,CHI,4,4,2009
20832,3,4007,0,0,29712,11,Q3,1,-3,CHI,1,4,2009
20833,1,4008,1,0,29715,0,Q3,0,0,SF,10,9,2009
20834,2,4008,1,9,29718,0,Q3,0,0,SF,10,9,2009
20835,1,4008,0,0,29720,0,Q3,1,11,SF,10,9,2009
20836,1,4008,0,0,29721,0,Q3,1,2,SF,10,9,2009
20837,2,4008,1,7,29722,0,Q3,0,0,SF,8,9,2009
20838,3,4008,0,0,29723,0,Q3,1,2,SF,1,9,2009
20839,1,4008,0,0,29724,0,Q3,1,13,SF,10,9,2009
20840,1,4008,0,0,29728,0,Q4,1,7,SF,20,9,2009
20841,2,4008,1,7,29729,0,Q4,0,0,SF,13,9,2009
20842,3,4008,1,5,29730,0,Q4,0,0,SF,6,9,2009
20843,4,4008,0,0,29731,0,Q4,1,5,SF,1,9,2009
20844,1,4008,0,0,29732,0,Q4,1,-1,SF,10,9,2009
20845,2,4008,1,4,29733,0,Q4,0,0,SF,11,9,2009
20846,3,4008,1,0,29734,0,Q4,0,0,SF,7,9,2009
20847,1,4009,1,0,29737,-3,Q3,0,0,DEN,10,17,2009
20848,1,4010,0,0,29739,10,Q3,1,8,DAL,10,12,2009
20849,2,4010,0,0,29740,10,Q3,1,1,DAL,2,12,2009
20850,3,4010,0,0,29741,10,Q3,1,1,DAL,1,12,2009
20851,1,4010,1,15,29742,10,Q3,0,0,DAL,10,12,2009
20852,1,4010,1,0,29743,10,Q3,0,0,DAL,10,12,2009
20853,2,4010,0,0,29744,10,Q3,1,3,DAL,10,12,2009
20854,3,4010,1,1,29745,10,Q3,0,0,DAL,7,12,2009
20855,1,4011,1,8,29747,-1,Q3,0,0,SEA,10,9,2009
20856,2,4011,0,0,29748,-1,Q3,1,5,SEA,2,9,2009
20857,1,4011,1,0,29750,-1,Q3,0,0,SEA,15,9,2009
20858,2,4011,1,12,29751,-1,Q3,0,0,SEA,15,9,2009
20859,1,4011,1,15,29753,-1,Q3,0,0,SEA,10,9,2009
20860,1,4011,1,15,29754,-1,Q3,0,0,SEA,10,9,2009
20861,1,4011,1,2,29755,-1,Q3,0,0,SEA,2,9,2009
20862,1,4012,0,0,29757,6,Q3,1,0,IND,10,16,2009
20863,2,4012,1,9,29758,6,Q3,0,0,IND,10,16,2009
20864,3,4012,0,0,29759,6,Q3,1,-1,IND,1,16,2009
20865,1,4013,0,0,29761,7,Q3,1,7,CAR,10,6,2009
20866,2,4013,1,6,29762,7,Q3,0,0,CAR,3,6,2009
20867,1,4013,0,0,29763,7,Q3,1,12,CAR,10,6,2009
20868,1,4013,1,7,29764,7,Q3,0,0,CAR,10,6,2009
20869,2,4013,0,0,29765,7,Q3,1,2,CAR,3,6,2009
20870,3,4013,0,0,29766,7,Q3,1,26,CAR,1,6,2009
20871,1,4014,0,0,29768,20,Q3,1,20,BUF,10,17,2009
20872,1,4014,1,0,29769,20,Q3,0,0,BUF,10,17,2009
20873,2,4014,0,0,29770,20,Q3,1,9,BUF,10,17,2009
20874,3,4014,0,0,29771,20,Q3,1,5,BUF,1,17,2009
20875,1,4014,1,13,29773,20,Q3,0,0,BUF,20,17,2009
20876,2,4014,0,0,29774,20,Q3,1,26,BUF,7,17,2009
20877,1,4014,0,0,29775,20,Q3,1,0,BUF,10,17,2009
20878,2,4014,0,0,29776,20,Q3,1,-1,BUF,10,17,2009
20879,3,4014,1,0,29777,20,Q3,0,0,BUF,11,17,2009
20880,1,4015,1,0,29780,15,Q3,0,0,TEN,10,15,2009
20881,2,4015,0,0,29781,15,Q3,1,3,TEN,10,15,2009
20882,2,4015,0,0,29782,15,Q3,1,-4,TEN,17,15,2009
20883,3,4015,1,14,29783,15,Q3,0,0,TEN,21,15,2009
20884,1,4016,1,14,29786,-21,Q3,0,0,STL,10,4,2009
20885,1,4016,1,-1,29787,-21,Q3,0,0,STL,10,4,2009
20886,2,4016,1,0,29788,-21,Q3,0,0,STL,11,4,2009
20887,3,4016,1,0,29789,-21,Q3,0,0,STL,11,4,2009
20888,1,4017,0,0,29792,-4,Q3,1,4,SEA,10,3,2009
20889,2,4017,0,0,29793,-4,Q3,1,15,SEA,6,3,2009
20890,1,4017,0,0,29794,-4,Q3,1,3,SEA,10,3,2009
20891,2,4017,1,13,29795,-4,Q3,0,0,SEA,7,3,2009
20892,1,4017,1,0,29796,-4,Q3,0,0,SEA,10,3,2009
20893,2,4017,0,0,29797,-4,Q3,1,-1,SEA,10,3,2009
20894,3,4017,1,13,29798,-4,Q3,0,0,SEA,11,3,2009
20895,1,4017,0,0,29799,-4,Q3,1,3,SEA,10,3,2009
20896,2,4017,1,14,29801,-4,Q3,0,0,SEA,12,3,2009
20897,1,4017,0,0,29802,-4,Q3,1,0,SEA,10,3,2009
20898,2,4017,1,0,29804,-4,Q4,0,0,SEA,10,3,2009
20899,3,4017,1,0,29805,-4,Q4,0,0,SEA,10,3,2009
20900,1,4018,0,0,29807,10,Q3,1,3,CLE,10,14,2009
20901,2,4018,0,0,29808,10,Q3,1,1,CLE,7,14,2009
20902,3,4018,1,0,29809,10,Q3,0,0,CLE,6,14,2009
20903,1,4019,1,0,29811,8,Q3,0,0,IND,10,1,2009
20904,2,4019,1,4,29812,8,Q3,0,0,IND,10,1,2009
20905,3,4019,1,5,29813,8,Q3,0,0,IND,6,1,2009
20906,1,4020,1,7,29815,4,Q3,0,0,PIT,10,13,2009
20907,2,4020,0,0,29816,4,Q3,1,2,PIT,3,13,2009
20908,3,4020,0,0,29818,4,Q3,1,2,PIT,1,13,2009
20909,1,4020,1,5,29819,4,Q3,0,0,PIT,10,13,2009
20910,2,4020,0,0,29820,4,Q3,1,-1,PIT,5,13,2009
20911,3,4020,1,14,29821,4,Q3,0,0,PIT,6,13,2009
20912,1,4020,0,0,29822,4,Q3,1,2,PIT,10,13,2009
20913,2,4020,0,0,29823,4,Q3,1,2,PIT,8,13,2009
20914,1,4021,1,4,29828,-31,Q3,0,0,OAK,10,7,2009
20915,2,4021,0,0,29829,-31,Q3,1,0,OAK,6,7,2009
20916,1,4022,0,0,29832,14,Q3,1,2,HOU,10,7,2009
20917,2,4022,0,0,29833,14,Q3,1,7,HOU,8,7,2009
20918,3,4022,0,0,29834,14,Q3,1,2,HOU,1,7,2009
20919,1,4022,0,0,29835,14,Q3,1,2,HOU,10,7,2009
20920,1,4023,0,0,29837,-5,Q3,1,2,JAC,10,15,2009
20921,2,4023,1,7,29838,-5,Q3,0,0,JAC,8,15,2009
20922,3,4023,0,0,29839,-5,Q3,1,2,JAC,1,15,2009
20923,1,4023,1,17,29840,-5,Q3,0,0,JAC,10,15,2009
20924,1,4023,0,0,29841,-5,Q3,1,-1,JAC,10,15,2009
20925,2,4023,1,11,29842,-5,Q3,0,0,JAC,11,15,2009
20926,1,4023,1,0,29844,-5,Q3,0,0,JAC,13,15,2009
20927,2,4023,1,0,29845,-5,Q3,0,0,JAC,13,15,2009
20928,3,4023,1,13,29846,-5,Q3,0,0,JAC,13,15,2009
20929,1,4024,0,0,29849,-28,Q3,1,4,JAC,10,2,2009
20930,2,4024,0,0,29850,-28,Q3,1,3,JAC,6,2,2009
20931,1,4024,0,0,29852,-28,Q3,1,-2,JAC,10,2,2009
20932,2,4024,1,0,29853,-28,Q3,0,0,JAC,12,2,2009
20933,3,4024,1,16,29854,-28,Q3,0,0,JAC,12,2,2009
20934,1,4024,1,0,29855,-28,Q3,0,0,JAC,10,2,2009
20935,2,4024,1,0,29856,-28,Q3,0,0,JAC,10,2,2009
20936,3,4024,1,25,29857,-28,Q3,0,0,JAC,10,2,2009
20937,1,4025,0,0,29859,-27,Q3,1,2,CHI,10,9,2009
20938,2,4025,1,0,29860,-27,Q3,0,0,CHI,8,9,2009
20939,3,4025,1,0,29862,-27,Q3,0,0,CHI,10,9,2009
20940,1,4026,0,0,29865,-35,Q3,1,5,SEA,10,16,2009
20941,2,4026,0,0,29866,-35,Q3,1,5,SEA,5,16,2009
20942,1,4026,1,3,29867,-35,Q3,0,0,SEA,10,16,2009
20943,2,4026,0,0,29868,-35,Q3,1,6,SEA,7,16,2009
20944,3,4026,0,0,29869,-35,Q3,1,9,SEA,1,16,2009
20945,1,4026,1,9,29870,-35,Q3,0,0,SEA,10,16,2009
20946,2,4026,0,0,29871,-35,Q3,1,11,SEA,1,16,2009
20947,1,4026,1,4,29872,-35,Q3,0,0,SEA,10,16,2009
20948,2,4026,0,0,29873,-35,Q3,1,-4,SEA,6,16,2009
20949,3,4026,1,0,29874,-35,Q3,0,0,SEA,10,16,2009
20950,1,4027,1,9,29877,-7,Q3,0,0,CHI,10,2,2009
20951,2,4027,0,0,29878,-7,Q3,1,3,CHI,1,2,2009
20952,2,4027,1,1,29880,-7,Q3,0,0,CHI,14,2,2009
20953,3,4027,0,0,29881,-7,Q3,1,5,CHI,13,2,2009
20954,1,4028,1,32,29884,3,Q3,0,0,DAL,10,7,2009
20955,1,4028,1,0,29885,3,Q3,0,0,DAL,10,7,2009
20956,2,4028,0,0,29886,3,Q3,1,9,DAL,10,7,2009
20957,3,4028,0,0,29887,3,Q3,1,12,DAL,1,7,2009
20958,1,4028,0,0,29888,3,Q3,1,1,DAL,10,7,2009
20959,2,4028,0,0,29889,3,Q3,1,14,DAL,9,7,2009
20960,2,4028,1,22,29890,3,Q3,0,0,DAL,5,7,2009
20961,1,4029,0,0,29892,-10,Q3,1,64,DET,10,15,2009
20962,1,4030,0,0,29894,4,Q3,1,6,CLE,10,15,2009
20963,2,4030,1,0,29895,4,Q3,0,0,CLE,4,15,2009
20964,3,4030,1,7,29896,4,Q3,0,0,CLE,4,15,2009
20965,1,4030,0,0,29897,4,Q3,1,9,CLE,10,15,2009
20966,2,4030,0,0,29898,4,Q3,1,3,CLE,1,15,2009
20967,1,4030,0,0,29899,4,Q3,1,2,CLE,10,15,2009
20968,2,4030,1,8,29900,4,Q3,0,0,CLE,8,15,2009
20969,1,4030,0,0,29901,4,Q3,1,4,CLE,10,15,2009
20970,2,4030,1,10,29902,4,Q3,0,0,CLE,6,15,2009
20971,1,4030,0,0,29904,4,Q4,1,4,CLE,10,15,2009
20972,2,4030,0,0,29905,4,Q4,1,5,CLE,6,15,2009
20973,3,4030,0,0,29906,4,Q4,1,0,CLE,1,15,2009
20974,4,4030,0,0,29907,4,Q4,1,13,CLE,1,15,2009
20975,1,4030,0,0,29908,4,Q4,1,8,CLE,8,15,2009
